step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z
432,-23.3250751,-1.15599926e-06,0.299983621,55.3240356,-9.03888512,0.399981052,-21.1789227,-4.55523014,0.349978238,15.7519512,35.586174,0.39997527,-25.9378929,-28.4671001,0.399972111,34.6883087,-51.9676819,0.399968743,-17.9585152,21.5987358,0.399965167,6.99881744,17.3148365,0.47496146
433,-23.3862953,-1.15903333e-06,0.299983621,55.4705162,-9.06327152,0.399981052,-21.2385159,-4.56639576,0.349978238,15.7925081,35.6862526,0.39997527,-26.0145321,-28.5468006,0.399972111,34.7841339,-52.1209297,0.399968743,-18.0178032,21.6632366,0.399965167,7.01129818,17.3677902,0.47496146
434,-23.4475155,-1.16206741e-06,0.299983621,55.6169968,-9.08765793,0.399981052,-21.2981091,-4.57756138,0.349978238,15.833065,35.7863312,0.39997527,-26.0911713,-28.6265011,0.399972111,34.8799591,-52.2741776,0.399968743,-18.0770912,21.7277374,0.399965167,7.02377892,17.4207439,0.47496146
435,-23.5087357,-1.16510148e-06,0.299983621,55.7634773,-9.11204433,0.399981052,-21.3577023,-4.588727,0.349978238,15.8736219,35.8864098,0.39997527,-26.1678104,-28.7062016,0.399972111,34.9757843,-52.4274254,0.399968743,-18.1363792,21.7922382,0.399965167,7.03625965,17.4736977,0.47496146
436,-23.5699558,-1.16813555e-06,0.299983621,55.9099579,-9.13643074,0.399981052,-21.4172955,-4.59989262,0.349978238,15.9141788,35.9864883,0.39997527,-26.2444496,-28.785902,0.399972111,35.0716095,-52.5806732,0.399968743,-18.1956673,21.856739,0.399965167,7.04874039,17.5266514,0.47496146
437,-23.631176,-1.17116963e-06,0.299983621,56.0564384,-9.16081715,0.399981052,-21.4768887,-4.61105824,0.349978238,15.9547358,36.0865669,0.39997527,-26.3210888,-28.8656025,0.399972111,35.1674347,-52.7339211,0.399968743,-18.2549553,21.9212399,0.399965167,7.06122112,17.5796051,0.47496146
438,-23.6923962,-1.1742037e-06,0.299983621,56.202919,-9.18520355,0.399981052,-21.5364819,-4.62222385,0.349978238,15.9952927,36.1866455,0.39997527,-26.397728,-28.945303,0.399972111,35.2632599,-52.8871689,0.399968743,-18.3142433,21.9857407,0.399965167,7.07370186,17.6325588,0.47496146
439,-23.7536163,-1.17723778e-06,0.299983621,56.3493996,-9.20958996,0.399981052,-21.5960751,-4.63338947,0.349978238,16.0358486,36.2867241,0.39997527,-26.4743671,-29.0250034,0.399972111,35.3590851,-53.0404167,0.399968743,-18.3735313,22.0502415,0.399965167,7.08618259,17.6855125,0.47496146
440,-23.8148365,-1.18027185e-06,0.299983621,56.4958801,-9.23397636,0.399981052,-21.6556683,-4.64455509,0.349978238,16.0764046,36.3868027,0.39997527,-26.5510063,-29.1047039,0.399972111,35.4549103,-53.1936646,0.399968743,-18.4328194,22.1147423,0.399965167,7.09866333,17.7384663,0.47496146
441,-23.8760567,-1.18330593e-06,0.299983621,56.6423607,-9.25836277,0.399981052,-21.7152615,-4.65572071,0.349978238,16.1169605,36.4868813,0.39997527,-26.6276455,-29.1844044,0.399972111,35.5507355,-53.3469124,0.399968743,-18.4921074,22.1792431,0.399965167,7.11114407,17.79142,0.47496146
442,-23.9372768,-1.18634e-06,0.299983621,56.7888412,-9.28274918,0.399981052,-21.7748547,-4.66688633,0.349978238,16.1575165,36.5869598,0.39997527,-26.7042847,-29.2641048,0.399972111,35.6465607,-53.5001602,0.399968743,-18.5513954,22.2437439,0.399965167,7.1236248,17.8443737,0.47496146
443,-23.998497,-1.18937407e-06,0.299983621,56.9353218,-9.30713558,0.399981052,-21.8344479,-4.67805195,0.349978238,16.1980724,36.6870384,0.39997527,-26.7809238,-29.3438053,0.399972111,35.7423859,-53.6534081,0.399968743,-18.6106834,22.3082447,0.399965167,7.13610554,17.8973274,0.47496146
444,-24.0597172,-1.19240815e-06,0.299983621,57.0818024,-9.33152199,0.399981052,-21.8940411,-4.68921757,0.349978238,16.2386284,36.787117,0.39997527,-26.857563,-29.4235058,0.399972111,35.8382111,-53.8066559,0.399968743,-18.6699715,22.3727455,0.399965167,7.14858627,17.9502811,0.47496146
445,-24.1209373,-1.19544222e-06,0.299983621,57.2282829,-9.35590839,0.399981052,-21.9536343,-4.70038319,0.349978238,16.2791843,36.8871956,0.39997527,-26.9342022,-29.5032063,0.399972111,35.9340363,-53.9599037,0.399968743,-18.7292595,22.4372463,0.399965167,7.16106701,18.0032349,0.47496146
446,-24.1821575,-1.1984763e-06,0.299983621,57.3747635,-9.3802948,0.399981052,-22.0132275,-4.71154881,0.349978238,16.3197403,36.9872742,0.39997527,-27.0108414,-29.5829067,0.399972111,36.0298615,-54.1131516,0.399968743,-18.7885475,22.5017471,0.399965167,7.17354774,18.0561886,0.47496146
447,-24.2433777,-1.20151037e-06,0.299983621,57.521244,-9.40468121,0.399981052,-22.0728207,-4.72271442,0.349978238,16.3602962,37.0873528,0.39997527,-27.0874805,-29.6626072,0.399972111,36.1256866,-54.2663994,0.399968743,-18.8478355,22.5662479,0.399965167,7.18602848,18.1091423,0.47496146
448,-24.3045979,-1.20454445e-06,0.299983621,57.6677246,-9.42906761,0.399981052,-22.1324139,-4.73388004,0.349978238,16.4008522,37.1874313,0.39997527,-27.1641197,-29.7423077,0.399972111,36.2215118,-54.4196472,0.399968743,-18.9071236,22.6307487,0.399965167,7.19850922,18.162096,0.47496146
449,-24.365818,-1.20757852e-06,0.299983621,57.8142052,-9.45345402,0.399981052,-22.1920071,-4.74504566,0.349978238,16.4414082,37.2875099,0.39997527,-27.2407589,-29.8220081,0.399972111,36.317337,-54.5728951,0.399968743,-18.9664116,22.6952496,0.399965167,7.21098995,18.2150497,0.47496146
450,-24.4270382,-1.2106126e-06,0.299983621,57.9606857,-9.47784042,0.399981052,-22.2516003,-4.75621128,0.349978238,16.4819641,37.3875885,0.39997527,-27.3173981,-29.9017086,0.399972111,36.4131622,-54.7261429,0.399968743,-19.0256996,22.7597504,0.399965167,7.22347069,18.2680035,0.47496146
451,-24.4882584,-1.21364667e-06,0.299983621,58.1071663,-9.50222683,0.399981052,-22.3111935,-4.7673769,0.349978238,16.5225201,37.4876671,0.39997527,-27.3940372,-29.9814091,0.399972111,36.5089874,-54.8793907,0.399968743,-19.0849876,22.8242512,0.399965167,7.23595142,18.3209572,0.47496146
452,-24.5494785,-1.21668074e-06,0.299983621,58.2536469,-9.52661324,0.399981052,-22.3707867,-4.77854252,0.349978238,16.563076,37.5877457,0.39997527,-27.4706764,-30.0611095,0.399972111,36.6048126,-55.0326385,0.399968743,-19.1442757,22.888752,0.399965167,7.24843216,18.3739109,0.47496146
453,-24.6106987,-1.21971482e-06,0.299983621,58.4001274,-9.55099964,0.399981052,-22.4303799,-4.78970814,0.349978238,16.603632,37.6878242,0.39997527,-27.5473156,-30.14081,0.399972111,36.7006378,-55.1858864,0.399968743,-19.2035637,22.9532528,0.399965167,7.2609129,18.4268646,0.47496146
454,-24.6719189,-1.22274889e-06,0.299983621,58.546608,-9.57538605,0.399981052,-22.4899731,-4.80087376,0.349978238,16.6441879,37.7879028,0.39997527,-27.6239548,-30.2205105,0.399972111,36.796463,-55.3391342,0.399968743,-19.2628517,23.0177536,0.399965167,7.27339363,18.4798183,0.47496146
455,-24.733139,-1.22578297e-06,0.299983621,58.6930885,-9.59977245,0.399981052,-22.5495663,-4.81203938,0.349978238,16.6847439,37.8879814,0.39997527,-27.7005939,-30.300211,0.399972111,36.8922882,-55.492382,0.399968743,-19.3221397,23.0822544,0.399965167,7.28587437,18.5327721,0.47496146
456,-24.7943592,-1.22881704e-06,0.299983621,58.8395691,-9.62415886,0.399981052,-22.6091595,-4.82320499,0.349978238,16.7252998,37.98806,0.39997527,-27.7772331,-30.3799114,0.399972111,36.9881134,-55.6456299,0.399968743,-19.3814278,23.1467552,0.399965167,7.2983551,18.5857258,0.47496146
457,-24.8555794,-1.23185112e-06,0.299983621,58.9860497,-9.64854527,0.399981052,-22.6687527,-4.83437061,0.349978238,16.7658558,38.0881386,0.39997527,-27.8538723,-30.4596119,0.399972111,37.0839386,-55.7988777,0.399968743,-19.4407158,23.211256,0.399965167,7.31083584,18.6386795,0.47496146
458,-24.9167995,-1.23488519e-06,0.299983621,59.1325302,-9.67293167,0.399981052,-22.7283459,-4.84553623,0.349978238,16.8064117,38.1882172,0.39997527,-27.9305115,-30.5393124,0.399972111,37.1797638,-55.9521255,0.399968743,-19.5000038,23.2757568,0.399965167,7.32331657,18.6916332,0.47496146
459,-24.9780197,-1.23791926e-06,0.299983621,59.2790108,-9.69731808,0.399981052,-22.7879391,-4.85670185,0.349978238,16.8469677,38.2882957,0.39997527,-28.0071507,-30.6190128,0.399972111,37.275589,-56.1053734,0.399968743,-19.5592918,23.3402576,0.399965167,7.33579731,18.7445869,0.47496146
460,-25.0392399,-1.24095334e-06,0.299983621,59.4254913,-9.72170448,0.399981052,-22.8475323,-4.86786747,0.349978238,16.8875237,38.3883743,0.39997527,-28.0837898,-30.6987133,0.399972111,37.3714142,-56.2586212,0.399968743,-19.6185799,23.4047585,0.399965167,7.34827805,18.7975407,0.47496146
461,-25.1004601,-1.24398741e-06,0.299983621,59.5719719,-9.74609089,0.399981052,-22.9071255,-4.87903309,0.349978238,16.9280796,38.4884529,0.39997527,-28.160429,-30.7784138,0.399972111,37.4672394,-56.411869,0.399968743,-19.6778679,23.4692593,0.399965167,7.36075878,18.8504944,0.47496146
462,-25.1616802,-1.24702149e-06,0.299983621,59.7184525,-9.77047729,0.399981052,-22.9667187,-4.89019871,0.349978238,16.9686356,38.5885315,0.39997527,-28.2370682,-30.8581142,0.399972111,37.5630646,-56.5651169,0.399968743,-19.7371559,23.5337601,0.399965167,7.37323952,18.9034481,0.47496146
463,-25.2229004,-1.25005556e-06,0.299983621,59.864933,-9.7948637,0.399981052,-23.0263119,-4.90136433,0.349978238,17.0091915,38.6886101,0.39997527,-28.3137074,-30.9378147,0.399972111,37.6588898,-56.7183647,0.399968743,-19.7964439,23.5982609,0.399965167,7.38572025,18.9564018,0.47496146
464,-25.2841206,-1.25308964e-06,0.299983621,60.0114136,-9.81925011,0.399981052,-23.0859051,-4.91252995,0.349978238,17.0497475,38.7886887,0.39997527,-28.3903465,-31.0175152,0.399972111,37.754715,-56.8716125,0.399968743,-19.855732,23.6627617,0.399965167,7.39820099,19.0093555,0.47496146
465,-25.3453407,-1.25612371e-06,0.299983621,60.1578941,-9.84363651,0.399981052,-23.1454983,-4.92369556,0.349978238,17.0903034,38.8887672,0.39997527,-28.4669857,-31.0972157,0.399972111,37.8505402,-57.0248604,0.399968743,-19.91502,23.7272625,0.399965167,7.41068172,19.0623093,0.47496146
466,-25.4065609,-1.25915778e-06,0.299983621,60.3043747,-9.86802292,0.399981052,-23.2050915,-4.93486118,0.349978238,17.1308594,38.9888458,0.39997527,-28.5436249,-31.1769161,0.399972111,37.9463654,-57.1781082,0.399968743,-19.974308,23.7917633,0.399965167,7.42316246,19.115263,0.47496146
467,-25.4677811,-1.26219186e-06,0.299983621,60.4508553,-9.89240932,0.399981052,-23.2646847,-4.9460268,0.349978238,17.1714153,39.0889244,0.39997527,-28.6202641,-31.2566166,0.399972111,38.0421906,-57.331356,0.399968743,-20.033596,23.8562641,0.399965167,7.4356432,19.1682167,0.47496146
468,-25.5290012,-1.26522593e-06,0.299983621,60.5973358,-9.91679573,0.399981052,-23.3242779,-4.95719242,0.349978238,17.2119713,39.189003,0.39997527,-28.6969032,-31.3363171,0.399972111,38.1380157,-57.4846039,0.399968743,-20.0928841,23.9207649,0.399965167,7.44812393,19.2211704,0.47496146
469,-25.5902214,-1.26826001e-06,0.299983621,60.7438164,-9.94118214,0.399981052,-23.3838711,-4.96835804,0.349978238,17.2525272,39.2890816,0.39997527,-28.7735424,-31.4160175,0.399972111,38.2338409,-57.6378517,0.399968743,-20.1521721,23.9852657,0.399965167,7.46060467,19.2741241,0.47496146
470,-25.6514416,-1.27129408e-06,0.299983621,60.8902969,-9.96556854,0.399981052,-23.4434643,-4.97952366,0.349978238,17.2930832,39.3891602,0.39997527,-28.8501816,-31.495718,0.399972111,38.3296661,-57.7910995,0.399968743,-20.2114601,24.0497665,0.399965167,7.4730854,19.3270779,0.47496146
471,-25.7126617,-1.27432816e-06,0.299983621,61.0367775,-9.98995495,0.399981052,-23.5030575,-4.99068928,0.349978238,17.3336391,39.4892387,0.39997527,-28.9268208,-31.5754185,0.399972111,38.4254913,-57.9443474,0.399968743,-20.2707481,24.1142673,0.399965167,7.48556614,19.3800316,0.47496146
472,-25.7738819,-1.27736223e-06,0.299983621,61.1832581,-10.0143414,0.399981052,-23.5626507,-5.0018549,0.349978238,17.3741951,39.5893173,0.39997527,-29.0034599,-31.6551189,0.399972111,38.5213165,-58.0975952,0.399968743,-20.3300362,24.1787682,0.399965167,7.49804688,19.4329853,0.47496146
473,-25.8351021,-1.2803963e-06,0.299983621,61.3297386,-10.0387278,0.399981052,-23.6222439,-5.01302052,0.349978238,17.4147511,39.6893959,0.39997527,-29.0800991,-31.7348194,0.399972111,38.6171417,-58.250843,0.399968743,-20.3893242,24.243269,0.399965167,7.51052761,19.485939,0.47496146
474,-25.8963223,-1.28343038e-06,0.299983621,61.4762192,-10.0631142,0.399981052,-23.6818371,-5.02418613,0.349978238,17.455307,39.7894745,0.39997527,-29.1567383,-31.8145199,0.399972111,38.7129669,-58.4040909,0.399968743,-20.4486122,24.3077698,0.399965167,7.52300835,19.5388927,0.47496146
475,-25.9575424,-1.28646445e-06,0.299983621,61.6226997,-10.0875006,0.399981052,-23.7414303,-5.03535175,0.349978238,17.495863,39.8895531,0.39997527,-29.2333775,-31.8942204,0.399972111,38.8087921,-58.5573387,0.399968743,-20.5079002,24.3722706,0.399965167,7.53548908,19.5918465,0.47496146
476,-26.0187626,-1.28949853e-06,0.299983621,61.7691803,-10.111887,0.399981052,-23.8010235,-5.04651737,0.349978238,17.5364189,39.9896317,0.39997527,-29.3100166,-31.9739208,0.399972111,38.9046173,-58.7105865,0.399968743,-20.5671883,24.4367714,0.399965167,7.54796982,19.6448002,0.47496146
477,-26.0799828,-1.2925326e-06,0.299983621,61.9156609,-10.1362734,0.399981052,-23.8606167,-5.05768299,0.349978238,17.5769749,40.0897102,0.39997527,-29.3866558,-32.0536232,0.399972111,39.0004425,-58.8638344,0.399968743,-20.6264763,24.5012722,0.399965167,7.56045055,19.6977539,0.47496146
478,-26.1412029,-1.29556668e-06,0.299983621,62.0621414,-10.1606598,0.399981052,-23.9202099,-5.06884861,0.349978238,17.6175308,40.1897888,0.39997527,-29.463295,-32.1333237,0.399972111,39.0962677,-59.0170822,0.399968743,-20.6857643,24.565773,0.399965167,7.57293129,19.7507076,0.47496146
479,-26.2024231,-1.29860075e-06,0.299983621,62.208622,-10.1850462,0.399981052,-23.9798031,-5.08001423,0.349978238,17.6580868,40.2898674,0.39997527,-29.5399342,-32.2130241,0.399972111,39.1920929,-59.17033,0.399968743,-20.7450523,24.6302738,0.399965167,7.58541203,19.8036613,0.47496146
480,-26.2636433,-1.30163482e-06,0.299983621,62.3551025,-10.2094326,0.399981052,-24.0393963,-5.09117985,0.349978238,17.6986427,40.389946,0.39997527,-29.6165733,-32.2927246,0.399972111,39.2879181,-59.3235779,0.399968743,-20.8043404,24.6947746,0.399965167,7.59789276,19.8566151,0.47496146
481,-26.3248634,-1.3046689e-06,0.299983621,62.5015831,-10.233819,0.399981052,-24.0989895,-5.10234547,0.349978238,17.7391987,40.4900246,0.39997527,-29.6932125,-32.3724251,0.399972111,39.3837433,-59.4768257,0.399968743,-20.8636284,24.7592754,0.399965167,7.6103735,19.9095688,0.47496146
482,-26.3860836,-1.30770297e-06,0.299983621,62.6480637,-10.2582054,0.399981052,-24.1585827,-5.11351109,0.349978238,17.7797546,40.5901031,0.39997527,-29.7698517,-32.4521255,0.399972111,39.4795685,-59.6300735,0.399968743,-20.9229164,24.8237762,0.399965167,7.62285423,19.9625225,0.47496146
483,-26.4473038,-1.31073705e-06,0.299983621,62.7945442,-10.2825918,0.399981052,-24.2181759,-5.1246767,0.349978238,17.8203106,40.6901817,0.39997527,-29.8464909,-32.531826,0.399972111,39.5753937,-59.7833214,0.399968743,-20.9822044,24.8882771,0.399965167,7.63533497,20.0154762,0.47496146
484,-26.5085239,-1.31377112e-06,0.299983621,62.9410248,-10.3069782,0.399981052,-24.2777691,-5.13584232,0.349978238,17.8608665,40.7902603,0.39997527,-29.92313,-32.6115265,0.399972111,39.6712189,-59.9365692,0.399968743,-21.0414925,24.9527779,0.399965167,7.6478157,20.0684299,0.47496146
485,-26.5697441,-1.3168052e-06,0.299983621,63.0875053,-10.3313646,0.399981052,-24.3373623,-5.14700794,0.349978238,17.9014225,40.8903389,0.39997527,-29.9997692,-32.691227,0.399972111,39.7670441,-60.089817,0.399968743,-21.1007805,25.0172787,0.399965167,7.66029644,20.1213837,0.47496146
486,-26.6309643,-1.31983927e-06,0.299983621,63.2339859,-10.355751,0.399981052,-24.3969555,-5.15817356,0.349978238,17.9419785,40.9904175,0.39997527,-30.0764084,-32.7709274,0.399972111,39.8628693,-60.2430649,0.399968743,-21.1600685,25.0817795,0.399965167,7.67277718,20.1743374,0.47496146
487,-26.6921844,-1.32287335e-06,0.299983621,63.3804665,-10.3801374,0.399981052,-24.4565487,-5.16933918,0.349978238,17.9825344,41.0904961,0.39997527,-30.1530476,-32.8506279,0.399972111,39.9586945,-60.3963127,0.399968743,-21.2193565,25.1462803,0.399965167,7.68525791,20.2272911,0.47496146
488,-26.7534046,-1.32590742e-06,0.299983621,63.526947,-10.4045238,0.399981052,-24.5161419,-5.1805048,0.349978238,18.0230904,41.1905746,0.39997527,-30.2296867,-32.9303284,0.399972111,40.0545197,-60.5495605,0.399968743,-21.2786446,25.2107811,0.399965167,7.69773865,20.2802448,0.47496146
489,-26.8146248,-1.32894149e-06,0.299983621,63.6734276,-10.4289103,0.399981052,-24.5757351,-5.19167042,0.349978238,18.0636463,41.2906532,0.39997527,-30.3063259,-33.0100288,0.399972111,40.1503448,-60.7028084,0.399968743,-21.3379326,25.2752819,0.399965167,7.71021938,20.3331985,0.47496146
490,-26.875845,-1.33197557e-06,0.299983621,63.8199081,-10.4532967,0.399981052,-24.6353283,-5.20283604,0.349978238,18.1042023,41.3907318,0.39997527,-30.3829651,-33.0897293,0.399972111,40.24617,-60.8560562,0.399968743,-21.3972206,25.3397827,0.399965167,7.72270012,20.3861523,0.47496146
491,-26.9370651,-1.33500964e-06,0.299983621,63.9663887,-10.4776831,0.399981052,-24.6949215,-5.21400166,0.349978238,18.1447582,41.4908104,0.39997527,-30.4596043,-33.1694298,0.399972111,40.3419952,-61.009304,0.399968743,-21.4565086,25.4042835,0.399965167,7.73518085,20.439106,0.47496146
492,-26.9982853,-1.33804372e-06,0.299983621,64.1128693,-10.5020695,0.399981052,-24.7545147,-5.22516727,0.349978238,18.1853142,41.590889,0.39997527,-30.5362434,-33.2491302,0.399972111,40.4378204,-61.1625519,0.399968743,-21.5157967,25.4687843,0.399965167,7.74766159,20.4920597,0.47496146
493,-27.0595055,-1.34107779e-06,0.299983621,64.2593536,-10.5264559,0.399981052,-24.8141079,-5.23633289,0.349978238,18.2258701,41.6909676,0.39997527,-30.6128826,-33.3288307,0.399972111,40.5336456,-61.3157997,0.399968743,-21.5750847,25.5332851,0.399965167,7.76014233,20.5450134,0.47496146
494,-27.1207256,-1.34411187e-06,0.299983621,64.405838,-10.5508423,0.399981052,-24.8737011,-5.24749851,0.349978238,18.2664261,41.7910461,0.39997527,-30.6895218,-33.4085312,0.399972111,40.6294708,-61.4690475,0.399968743,-21.6343727,25.5977859,0.399965167,7.77262306,20.5979671,0.47496146
495,-27.1819458,-1.34714594e-06,0.299983621,64.5523224,-10.5752287,0.399981052,-24.9332943,-5.25866413,0.349978238,18.306982,41.8911247,0.39997527,-30.766161,-33.4882317,0.399972111,40.725296,-61.6222954,0.399968743,-21.6936607,25.6622868,0.399965167,7.7851038,20.6509209,0.47496146
496,-27.243166,-1.35018001e-06,0.299983621,64.6988068,-10.5996151,0.399981052,-24.9928875,-5.26982975,0.349978238,18.347538,41.9912033,0.39997527,-30.8428001,-33.5679321,0.399972111,40.8211212,-61.7755432,0.399968743,-21.7529488,25.7267876,0.399965167,7.79758453,20.7038746,0.47496146
497,-27.3043861,-1.35321409e-06,0.299983621,64.8452911,-10.6240015,0.399981052,-25.0524807,-5.28099537,0.349978238,18.3880939,42.0912819,0.39997527,-30.9194393,-33.6476326,0.399972111,40.9169464,-61.928791,0.399968743,-21.8122368,25.7912884,0.399965167,7.81006527,20.7568283,0.47496146
498,-27.3656063,-1.35624816e-06,0.299983621,64.9917755,-10.6483879,0.399981052,-25.1120739,-5.29216099,0.349978238,18.4286499,42.1913605,0.39997527,-30.9960785,-33.7273331,0.399972111,41.0127716,-62.0820389,0.399968743,-21.8715248,25.8557892,0.399965167,7.82254601,20.809782,0.47496146
499,-27.4268265,-1.35928224e-06,0.299983621,65.1382599,-10.6727743,0.399981052,-25.1716671,-5.30332661,0.349978238,18.4692059,42.2914391,0.39997527,-31.0727177,-33.8070335,0.399972111,41.1085968,-62.2352867,0.399968743,-21.9308128,25.92029,0.399965167,7.83502674,20.8627357,0.47496146
500,-27.4880466,-1.36231631e-06,0.299983621,65.2847443,-10.6971607,0.399981052,-25.2312603,-5.31449223,0.349978238,18.5097618,42.3915176,0.39997527,-31.1493568,-33.886734,0.399972111,41.204422,-62.3885345,0.399968743,-21.9901009,25.9847908,0.399965167,7.84750748,20.9156895,0.47496146
501,-27.5492668,-1.36535039e-06,0.299983621,65.4312286,-10.7215471,0.399981052,-25.2908535,-5.32565784,0.349978238,18.5503178,42.4915962,0.39997527,-31.225996,-33.9664345,0.399972111,41.3002472,-62.5417824,0.399968743,-22.0493889,26.0492916,0.399965167,7.85998821,20.9686432,0.47496146
502,-27.610487,-1.36838446e-06,0.299983621,65.577713,-10.7459335,0.399981052,-25.3504467,-5.33682346,0.349978238,18.5908737,42.5916748,0.39997527,-31.3026352,-34.0461349,0.399972111,41.3960724,-62.6950302,0.399968743,-22.1086769,26.1137924,0.399965167,7.87246895,21.0215969,0.47496146
503,-27.6717072,-1.37141853e-06,0.299983621,65.7241974,-10.7703199,0.399981052,-25.4100399,-5.34798908,0.349978238,18.6314297,42.6917534,0.39997527,-31.3792744,-34.1258354,0.399972111,41.4918976,-62.848278,0.399968743,-22.1679649,26.1782932,0.399965167,7.88494968,21.0745506,0.47496146
504,-27.7329273,-1.37445261e-06,0.299983621,65.8706818,-10.7947063,0.399981052,-25.4696331,-5.3591547,0.349978238,18.6719856,42.791832,0.39997527,-31.4559135,-34.2055359,0.399972111,41.5877228,-63.0015259,0.399968743,-22.227253,26.242794,0.399965167,7.89743042,21.1275043,0.47496146
505,-27.7941475,-1.37748668e-06,0.299983621,66.0171661,-10.8190928,0.399981052,-25.5292263,-5.37032032,0.349978238,18.7125416,42.8919106,0.39997527,-31.5325527,-34.2852364,0.399972111,41.683548,-63.1547737,0.399968743,-22.286541,26.3072948,0.399965167,7.90991116,21.1804581,0.47496146
506,-27.8553677,-1.38052076e-06,0.299983621,66.1636505,-10.8434792,0.399981052,-25.5888195,-5.38148594,0.349978238,18.7530975,42.9919891,0.39997527,-31.6091919,-34.3649368,0.399972111,41.7793732,-63.3080215,0.399968743,-22.345829,26.3717957,0.399965167,7.92239189,21.2334118,0.47496146
507,-27.9165878,-1.38355483e-06,0.299983621,66.3101349,-10.8678656,0.399981052,-25.6484127,-5.39265156,0.349978238,18.7936535,43.0920677,0.39997527,-31.6858311,-34.4446373,0.399972111,41.8751984,-63.4612694,0.399968743,-22.405117,26.4362965,0.399965167,7.93487263,21.2863655,0.47496146
508,-27.977808,-1.38658891e-06,0.299983621,66.4566193,-10.892252,0.399981052,-25.7080059,-5.40381718,0.349978238,18.8342094,43.1921463,0.39997527,-31.7624702,-34.5243378,0.399972111,41.9710236,-63.6145172,0.399968743,-22.4644051,26.5007973,0.399965167,7.94735336,21.3393192,0.47496146
509,-28.0390282,-1.38962298e-06,0.299983621,66.6031036,-10.9166384,0.399981052,-25.7675991,-5.4149828,0.349978238,18.8747654,43.2922249,0.39997527,-31.8391094,-34.6040382,0.399972111,42.0668488,-63.767765,0.399968743,-22.5236931,26.5652981,0.399965167,7.9598341,21.3922729,0.47496146
510,-28.1002483,-1.39265705e-06,0.299983621,66.749588,-10.9410248,0.399981052,-25.8271923,-5.42614841,0.349978238,18.9153214,43.3923035,0.39997527,-31.9157486,-34.6837387,0.399972111,42.162674,-63.9210129,0.399968743,-22.5829811,26.6297989,0.399965167,7.97231483,21.4452267,0.47496146
511,-28.1614685,-1.39569113e-06,0.299983621,66.8960724,-10.9654112,0.399981052,-25.8867855,-5.43731403,0.349978238,18.9558773,43.492382,0.39997527,-31.9923878,-34.7634392,0.399972111,42.2584991,-64.0742569,0.399968743,-22.6422691,26.6942997,0.399965167,7.98479557,21.4981804,0.47496146
512,-28.2226887,-1.3987252e-06,0.299983621,67.0425568,-10.9897976,0.399981052,-25.9463787,-5.44847965,0.349978238,18.9964333,43.5924606,0.39997527,-32.0690269,-34.8431396,0.399972111,42.3543243,-64.2275009,0.399968743,-22.7015572,26.7588005,0.399965167,7.99727631,21.5511341,0.47496146
513,-28.2839088,-1.40175928e-06,0.299983621,67.1890411,-11.014184,0.399981052,-26.0059719,-5.45964527,0.349978238,19.0369892,43.6925392,0.39997527,-32.1456642,-34.9228401,0.399972111,42.4501495,-64.3807449,0.399968743,-22.7608452,26.8233013,0.399965167,8.00975704,21.6040878,0.47496146
514,-28.345129,-1.40479335e-06,0.299983621,67.3355255,-11.0385704,0.399981052,-26.0655651,-5.47081089,0.349978238,19.0775452,43.7926178,0.39997527,-32.2223015,-35.0025406,0.399972111,42.5459747,-64.533989,0.399968743,-22.8201332,26.8878021,0.399965167,8.02223778,21.6570415,0.47496146
515,-28.4063492,-1.40782743e-06,0.299983621,67.4820099,-11.0629568,0.399981052,-26.1251583,-5.48197651,0.349978238,19.1181011,43.8926964,0.39997527,-32.2989388,-35.0822411,0.399972111,42.6417999,-64.687233,0.399968743,-22.8794212,26.9523029,0.399965167,8.03471851,21.7099953,0.47496146
516,-28.4675694,-1.4108615e-06,0.299983621,67.6284943,-11.0873432,0.399981052,-26.1847515,-5.49314213,0.349978238,19.1586571,43.992775,0.39997527,-32.375576,-35.1619415,0.399972111,42.7376251,-64.840477,0.399968743,-22.9387093,27.0168037,0.399965167,8.04719925,21.762949,0.47496146
517,-28.5287895,-1.41389557e-06,0.299983621,67.7749786,-11.1117296,0.399981052,-26.2443447,-5.50430775,0.349978238,19.199213,44.0928535,0.39997527,-32.4522133,-35.241642,0.399972111,42.8334503,-64.993721,0.399968743,-22.9979973,27.0813046,0.399965167,8.05967999,21.8159027,0.47496146
518,-28.5900097,-1.41692965e-06,0.299983621,67.921463,-11.136116,0.399981052,-26.3039379,-5.51547337,0.349978238,19.239769,44.1929321,0.39997527,-32.5288506,-35.3213425,0.399972111,42.9292755,-65.146965,0.399968743,-23.0572853,27.1458054,0.399965167,8.07216072,21.8688564,0.47496146
519,-28.6512299,-1.41996372e-06,0.299983621,68.0679474,-11.1605024,0.399981052,-26.3635311,-5.52663898,0.349978238,19.2803249,44.2930107,0.39997527,-32.6054878,-35.4010429,0.399972111,43.0251007,-65.300209,0.399968743,-23.1165733,27.2103062,0.399965167,8.08464146,21.9218102,0.47496146
