step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z
468,-25.5290089,-1.26522593e-06,0.299983621,60.5972824,-9.91671371,0.399981052,-19.7437515,-5.78832912,0.349978238,17.2782135,38.5095024,0.39997527,-19.7831802,-29.1967182,0.399972111,5.68878174,-47.6769409,0.424968749,-14.2989159,34.5726624,0.449965179,20.0131245,1.00954258,0.399961442
469,-25.590229,-1.26826001e-06,0.299983621,60.743763,-9.94110012,0.399981052,-19.7937965,-5.80171108,0.349978238,17.3189411,38.6078186,0.39997527,-19.8368587,-29.2708187,0.399972111,5.69790554,-47.8029404,0.424968749,-14.3421211,34.664711,0.449965179,20.059269,1.01386321,0.399961442
470,-25.6514492,-1.27129408e-06,0.299983621,60.8902435,-9.96548653,0.399981052,-19.8438416,-5.81509304,0.349978238,17.3596687,38.7061348,0.39997527,-19.8905373,-29.3449192,0.399972111,5.70702934,-47.9289398,0.424968749,-14.3853264,34.7567596,0.449965179,20.1054134,1.01818383,0.399961442
471,-25.7126694,-1.27432816e-06,0.299983621,61.0367241,-9.98987293,0.399981052,-19.8938866,-5.828475,0.349978238,17.4003963,38.804451,0.39997527,-19.9442158,-29.4190197,0.399972111,5.71615314,-48.0549393,0.424968749,-14.4285316,34.8488083,0.449965179,20.1515579,1.02250445,0.399961442
472,-25.7738895,-1.27736223e-06,0.299983621,61.1832047,-10.0142593,0.399981052,-19.9439316,-5.84185696,0.349978238,17.441124,38.9027672,0.39997527,-19.9978943,-29.4931202,0.399972111,5.72527695,-48.1809387,0.424968749,-14.4717369,34.9408569,0.449965179,20.1977024,1.02682507,0.399961442
473,-25.8351097,-1.2803963e-06,0.299983621,61.3296852,-10.0386457,0.399981052,-19.9939766,-5.85523891,0.349978238,17.4818516,39.0010834,0.39997527,-20.0515728,-29.5672207,0.399972111,5.73440075,-48.3069382,0.424968749,-14.5149422,35.0329056,0.449965179,20.2438469,1.03114569,0.399961442
474,-25.8963299,-1.28343038e-06,0.299983621,61.4761658,-10.0630322,0.399981052,-20.0440216,-5.86862087,0.349978238,17.5225792,39.0993996,0.39997527,-20.1052513,-29.6413212,0.399972111,5.74352455,-48.4329376,0.424968749,-14.5581474,35.1249542,0.449965179,20.2899914,1.03546631,0.399961442
475,-25.95755,-1.28646445e-06,0.299983621,61.6226463,-10.0874186,0.399981052,-20.0940666,-5.88200283,0.349978238,17.5633068,39.1977158,0.39997527,-20.1589298,-29.7154217,0.399972111,5.75264835,-48.5589371,0.424968749,-14.6013527,35.2170029,0.449965179,20.3361359,1.03978693,0.399961442
476,-26.0187702,-1.28949853e-06,0.299983621,61.7691269,-10.111805,0.399981052,-20.1441116,-5.89538479,0.349978238,17.6040344,39.296032,0.39997527,-20.2126083,-29.7895222,0.399972111,5.76177216,-48.6849365,0.424968749,-14.644558,35.3090515,0.449965179,20.3822803,1.04410756,0.399961442
477,-26.0799904,-1.2925326e-06,0.299983621,61.9156075,-10.1361914,0.399981052,-20.1941566,-5.90876675,0.349978238,17.644762,39.3943481,0.39997527,-20.2662868,-29.8636227,0.399972111,5.77089596,-48.810936,0.424968749,-14.6877632,35.4011002,0.449965179,20.4284248,1.04842818,0.399961442
478,-26.1412106,-1.29556668e-06,0.299983621,62.062088,-10.1605778,0.399981052,-20.2442017,-5.9221487,0.349978238,17.6854897,39.4926643,0.39997527,-20.3199654,-29.9377232,0.399972111,5.78001976,-48.9369354,0.424968749,-14.7309685,35.4931488,0.449965179,20.4745693,1.0527488,0.399961442
479,-26.2024307,-1.29860075e-06,0.299983621,62.2085686,-10.1849642,0.399981052,-20.2942467,-5.93553066,0.349978238,17.7262173,39.5909805,0.39997527,-20.3736439,-30.0118237,0.399972111,5.78914356,-49.0629349,0.424968749,-14.7741737,35.5851974,0.449965179,20.5207138,1.05706942,0.399961442
480,-26.2636509,-1.30163482e-06,0.299983621,62.3550491,-10.2093506,0.399981052,-20.3442917,-5.94891262,0.349978238,17.7669449,39.6892967,0.39997527,-20.4273224,-30.0859241,0.399972111,5.79826736,-49.1889343,0.424968749,-14.817379,35.6772461,0.449965179,20.5668583,1.06139004,0.399961442
481,-26.3248711,-1.3046689e-06,0.299983621,62.5015297,-10.233737,0.399981052,-20.3943367,-5.96229458,0.349978238,17.8076725,39.7876129,0.39997527,-20.4810009,-30.1600246,0.399972111,5.80739117,-49.3149338,0.424968749,-14.8605843,35.7692947,0.449965179,20.6130028,1.06571066,0.399961442
482,-26.3860912,-1.30770297e-06,0.299983621,62.6480103,-10.2581234,0.399981052,-20.4443817,-5.97567654,0.349978238,17.8484001,39.8859291,0.39997527,-20.5346794,-30.2341251,0.399972111,5.81651497,-49.4409332,0.424968749,-14.9037895,35.8613434,0.449965179,20.6591473,1.07003129,0.399961442
483,-26.4473114,-1.31073705e-06,0.299983621,62.7944908,-10.2825098,0.399981052,-20.4944267,-5.98905849,0.349978238,17.8891277,39.9842453,0.39997527,-20.5883579,-30.3082256,0.399972111,5.82563877,-49.5669327,0.424968749,-14.9469948,35.953392,0.449965179,20.7052917,1.07435191,0.399961442
484,-26.5085316,-1.31377112e-06,0.299983621,62.9409714,-10.3068962,0.399981052,-20.5444717,-6.00244045,0.349978238,17.9298553,40.0825615,0.39997527,-20.6420364,-30.3823261,0.399972111,5.83476257,-49.6929321,0.424968749,-14.9902,36.0454407,0.449965179,20.7514362,1.07867253,0.399961442
485,-26.5697517,-1.3168052e-06,0.299983621,63.0874519,-10.3312826,0.399981052,-20.5945168,-6.01582241,0.349978238,17.970583,40.1808777,0.39997527,-20.695715,-30.4564266,0.399972111,5.84388638,-49.8189316,0.424968749,-15.0334053,36.1374893,0.449965179,20.7975807,1.08299315,0.399961442
486,-26.6309719,-1.31983927e-06,0.299983621,63.2339325,-10.355669,0.399981052,-20.6445618,-6.02920437,0.349978238,18.0113106,40.2791939,0.39997527,-20.7493935,-30.5305271,0.399972111,5.85301018,-49.944931,0.424968749,-15.0766106,36.229538,0.449965179,20.8437252,1.08731377,0.399961442
487,-26.6921921,-1.32287335e-06,0.299983621,63.3804131,-10.3800554,0.399981052,-20.6946068,-6.04258633,0.349978238,18.0520382,40.3775101,0.39997527,-20.803072,-30.6046276,0.399972111,5.86213398,-50.0709305,0.424968749,-15.1198158,36.3215866,0.449965179,20.8898697,1.09163439,0.399961442
488,-26.7534122,-1.32590742e-06,0.299983621,63.5268936,-10.4044418,0.399981052,-20.7446518,-6.05596828,0.349978238,18.0927658,40.4758263,0.39997527,-20.8567505,-30.6787281,0.399972111,5.87125778,-50.1969299,0.424968749,-15.1630211,36.4136353,0.449965179,20.9360142,1.09595501,0.399961442
489,-26.8146324,-1.32894149e-06,0.299983621,63.6733742,-10.4288282,0.399981052,-20.7946968,-6.06935024,0.349978238,18.1334934,40.5741425,0.39997527,-20.910429,-30.7528286,0.399972111,5.88038158,-50.3229294,0.424968749,-15.2062263,36.5056839,0.449965179,20.9821587,1.10027564,0.399961442
490,-26.8758526,-1.33197557e-06,0.299983621,63.8198547,-10.4532146,0.399981052,-20.8447418,-6.0827322,0.349978238,18.174221,40.6724586,0.39997527,-20.9641075,-30.8269291,0.399972111,5.88950539,-50.4489288,0.424968749,-15.2494316,36.5977325,0.449965179,21.0283031,1.10459626,0.399961442
491,-26.9370728,-1.33500964e-06,0.299983621,63.9663353,-10.4776011,0.399981052,-20.8947868,-6.09611416,0.349978238,18.2149487,40.7707748,0.39997527,-21.017786,-30.9010296,0.399972111,5.89862919,-50.5749283,0.424968749,-15.2926369,36.6897812,0.449965179,21.0744476,1.10891688,0.399961442
492,-26.9982929,-1.33804372e-06,0.299983621,64.1128159,-10.5019875,0.399981052,-20.9448318,-6.10949612,0.349978238,18.2556763,40.869091,0.39997527,-21.0714645,-30.9751301,0.399972111,5.90775299,-50.7009277,0.424968749,-15.3358421,36.7818298,0.449965179,21.1205921,1.1132375,0.399961442
493,-27.0595131,-1.34107779e-06,0.299983621,64.2593002,-10.5263739,0.399981052,-20.9948769,-6.12287807,0.349978238,18.2964039,40.9674072,0.39997527,-21.1251431,-31.0492306,0.399972111,5.91687679,-50.8269272,0.424968749,-15.3790474,36.8738785,0.449965179,21.1667366,1.11755812,0.399961442
494,-27.1207333,-1.34411187e-06,0.299983621,64.4057846,-10.5507603,0.399981052,-21.0449219,-6.13626003,0.349978238,18.3371315,41.0657234,0.39997527,-21.1788216,-31.1233311,0.399972111,5.9260006,-50.9529266,0.424968749,-15.4222527,36.9659271,0.449965179,21.2128811,1.12187874,0.399961442
495,-27.1819534,-1.34714594e-06,0.299983621,64.552269,-10.5751467,0.399981052,-21.0949669,-6.14964199,0.349978238,18.3778591,41.1640396,0.39997527,-21.2325001,-31.1974316,0.399972111,5.9351244,-51.0789261,0.424968749,-15.4654579,37.0579758,0.449965179,21.2590256,1.12619936,0.399961442
496,-27.2431736,-1.35018001e-06,0.299983621,64.6987534,-10.5995331,0.399981052,-21.1450119,-6.16302395,0.349978238,18.4185867,41.2623558,0.39997527,-21.2861786,-31.2715321,0.399972111,5.9442482,-51.2049255,0.424968749,-15.5086632,37.1500244,0.449965179,21.3051701,1.13051999,0.399961442
497,-27.3043938,-1.35321409e-06,0.299983621,64.8452377,-10.6239195,0.399981052,-21.1950569,-6.17640591,0.349978238,18.4593143,41.360672,0.39997527,-21.3398571,-31.3456326,0.399972111,5.953372,-51.330925,0.424968749,-15.5518684,37.2420731,0.449965179,21.3513145,1.13484061,0.399961442
498,-27.3656139,-1.35624816e-06,0.299983621,64.9917221,-10.6483059,0.399981052,-21.2451019,-6.18978786,0.349978238,18.500042,41.4589882,0.39997527,-21.3935356,-31.419733,0.399972111,5.9624958,-51.4569244,0.424968749,-15.5950737,37.3341217,0.449965179,21.397459,1.13916123,0.399961442
499,-27.4268341,-1.35928224e-06,0.299983621,65.1382065,-10.6726923,0.399981052,-21.2951469,-6.20316982,0.349978238,18.5407696,41.5573044,0.39997527,-21.4472141,-31.4938335,0.399972111,5.97161961,-51.5829239,0.424968749,-15.638279,37.4261703,0.449965179,21.4436035,1.14348185,0.399961442
500,-27.4880543,-1.36231631e-06,0.299983621,65.2846909,-10.6970787,0.399981052,-21.345192,-6.21655178,0.349978238,18.5814972,41.6556206,0.39997527,-21.5008926,-31.567934,0.399972111,5.98074341,-51.7089233,0.424968749,-15.6814842,37.518219,0.449965179,21.489748,1.14780247,0.399961442
501,-27.5492744,-1.36535039e-06,0.299983621,65.4311752,-10.7214651,0.399981052,-21.395237,-6.22993374,0.349978238,18.6222248,41.7539368,0.39997527,-21.5545712,-31.6420345,0.399972111,5.98986721,-51.8349228,0.424968749,-15.7246895,37.6102676,0.449965179,21.5358925,1.15212309,0.399961442
502,-27.6104946,-1.36838446e-06,0.299983621,65.5776596,-10.7458515,0.399981052,-21.445282,-6.2433157,0.349978238,18.6629524,41.852253,0.39997527,-21.6082497,-31.716135,0.399972111,5.99899101,-51.9609222,0.424968749,-15.7678947,37.7023163,0.449965179,21.582037,1.15644372,0.399961442
503,-27.6717148,-1.37141853e-06,0.299983621,65.724144,-10.7702379,0.399981052,-21.495327,-6.25669765,0.349978238,18.70368,41.9505692,0.39997527,-21.6619282,-31.7902355,0.399972111,6.00811481,-52.0869217,0.424968749,-15.8111,37.7943649,0.449965179,21.6281815,1.16076434,0.399961442
504,-27.732935,-1.37445261e-06,0.299983621,65.8706284,-10.7946243,0.399981052,-21.545372,-6.27007961,0.349978238,18.7444077,42.0488853,0.39997527,-21.7156067,-31.864336,0.399972111,6.01723862,-52.2129211,0.424968749,-15.8543053,37.8864136,0.449965179,21.6743259,1.16508496,0.399961442
505,-27.7941551,-1.37748668e-06,0.299983621,66.0171127,-10.8190107,0.399981052,-21.595417,-6.28346157,0.349978238,18.7851353,42.1472015,0.39997527,-21.7692852,-31.9384365,0.399972111,6.02636242,-52.3389206,0.424968749,-15.8975105,37.9784622,0.449965179,21.7204704,1.16940558,0.399961442
506,-27.8553753,-1.38052076e-06,0.299983621,66.1635971,-10.8433971,0.399981052,-21.645462,-6.29684353,0.349978238,18.8258629,42.2455177,0.39997527,-21.8229637,-32.0125389,0.399972111,6.03548622,-52.46492,0.424968749,-15.9407158,38.0705109,0.449965179,21.7666149,1.1737262,0.399961442
507,-27.9165955,-1.38355483e-06,0.299983621,66.3100815,-10.8677835,0.399981052,-21.695507,-6.31022549,0.349978238,18.8665905,42.3438339,0.39997527,-21.8766422,-32.0866394,0.399972111,6.04461002,-52.5909195,0.424968749,-15.9839211,38.1625595,0.449965179,21.8127594,1.17804682,0.399961442
508,-27.9778156,-1.38658891e-06,0.299983621,66.4565659,-10.89217,0.399981052,-21.7455521,-6.32360744,0.349978238,18.9073181,42.4421501,0.39997527,-21.9303207,-32.1607399,0.399972111,6.05373383,-52.7169189,0.424968749,-16.0271263,38.2546082,0.449965179,21.8589039,1.18236744,0.399961442
509,-28.0390358,-1.38962298e-06,0.299983621,66.6030502,-10.9165564,0.399981052,-21.7955971,-6.3369894,0.349978238,18.9480457,42.5404663,0.39997527,-21.9839993,-32.2348404,0.399972111,6.06285763,-52.8429184,0.424968749,-16.0703316,38.3466568,0.449965179,21.9050484,1.18668807,0.399961442
510,-28.100256,-1.39265705e-06,0.299983621,66.7495346,-10.9409428,0.399981052,-21.8456421,-6.35037136,0.349978238,18.9887733,42.6387825,0.39997527,-22.0376778,-32.3089409,0.399972111,6.07198143,-52.9689178,0.424968749,-16.1135368,38.4387054,0.449965179,21.9511929,1.19100869,0.399961442
511,-28.1614761,-1.39569113e-06,0.299983621,66.896019,-10.9653292,0.399981052,-21.8956871,-6.36375332,0.349978238,19.029501,42.7370987,0.39997527,-22.0913563,-32.3830414,0.399972111,6.08110523,-53.0949173,0.424968749,-16.1567421,38.5307541,0.449965179,21.9973373,1.19532931,0.399961442
512,-28.2226963,-1.3987252e-06,0.299983621,67.0425034,-10.9897156,0.399981052,-21.9457321,-6.37713528,0.349978238,19.0702286,42.8354149,0.39997527,-22.1450348,-32.4571419,0.399972111,6.09022903,-53.2209167,0.424968749,-16.1999474,38.6228027,0.449965179,22.0434818,1.19964993,0.399961442
513,-28.2839165,-1.40175928e-06,0.299983621,67.1889877,-11.014102,0.399981052,-21.9957771,-6.39051723,0.349978238,19.1109562,42.9337311,0.39997527,-22.1987133,-32.5312424,0.399972111,6.09935284,-53.3469162,0.424968749,-16.2431526,38.7148514,0.449965179,22.0896263,1.20397055,0.399961442
514,-28.3451366,-1.40479335e-06,0.299983621,67.3354721,-11.0384884,0.399981052,-22.0458221,-6.40389919,0.349978238,19.1516838,43.0320473,0.39997527,-22.2523918,-32.6053429,0.399972111,6.10847664,-53.4729156,0.424968749,-16.2863579,38.8069,0.449965179,22.1357708,1.20829117,0.399961442
515,-28.4063568,-1.40782743e-06,0.299983621,67.4819565,-11.0628748,0.399981052,-22.0958672,-6.41728115,0.349978238,19.1924114,43.1303635,0.39997527,-22.3060703,-32.6794434,0.399972111,6.11760044,-53.5989151,0.424968749,-16.3295631,38.8989487,0.449965179,22.1819153,1.21261179,0.399961442
516,-28.467577,-1.4108615e-06,0.299983621,67.6284409,-11.0872612,0.399981052,-22.1459122,-6.43066311,0.349978238,19.233139,43.2286797,0.39997527,-22.3597488,-32.7535439,0.399972111,6.12672424,-53.7249146,0.424968749,-16.3727684,38.9909973,0.449965179,22.2280598,1.21693242,0.399961442
517,-28.5287971,-1.41389557e-06,0.299983621,67.7749252,-11.1116476,0.399981052,-22.1959572,-6.44404507,0.349978238,19.2738667,43.3269958,0.39997527,-22.4134274,-32.8276443,0.399972111,6.13584805,-53.850914,0.424968749,-16.4159737,39.083046,0.449965179,22.2742043,1.22125304,0.399961442
518,-28.5900173,-1.41692965e-06,0.299983621,67.9214096,-11.136034,0.399981052,-22.2460022,-6.45742702,0.349978238,19.3145943,43.425312,0.39997527,-22.4671059,-32.9017448,0.399972111,6.14497185,-53.9769135,0.424968749,-16.4591789,39.1750946,0.449965179,22.3203487,1.22557366,0.399961442
519,-28.6512375,-1.41996372e-06,0.299983621,68.067894,-11.1604204,0.399981052,-22.2960472,-6.47080898,0.349978238,19.3553219,43.5236282,0.39997527,-22.5207844,-32.9758453,0.399972111,6.15409565,-54.1029129,0.424968749,-16.5023842,39.2671432,0.449965179,22.3664932,1.22989428,0.399961442
520,-28.7124577,-1.4229978e-06,0.299983621,68.2143784,-11.1848068,0.399981052,-22.3460922,-6.48419094,0.349978238,19.3960495,43.6219444,0.39997527,-22.5744629,-33.0499458,0.399972111,6.16321945,-54.2289124,0.424968749,-16.5455894,39.3591919,0.449965179,22.4126377,1.2342149,0.399961442
521,-28.7736778,-1.42603187e-06,0.299983621,68.3608627,-11.2091932,0.399981052,-22.3961372,-6.4975729,0.349978238,19.4367771,43.7202606,0.39997527,-22.6281414,-33.1240463,0.399972111,6.17234325,-54.3549118,0.424968749,-16.5887947,39.4512405,0.449965179,22.4587822,1.23853552,0.399961442
522,-28.834898,-1.42906595e-06,0.299983621,68.5073471,-11.2335796,0.399981052,-22.4461823,-6.51095486,0.349978238,19.4775047,43.8185768,0.39997527,-22.6818199,-33.1981468,0.399972111,6.18146706,-54.4809113,0.424968749,-16.632,39.5432892,0.449965179,22.5049267,1.24285614,0.399961442
523,-28.8961182,-1.43210002e-06,0.299983621,68.6538315,-11.257966,0.399981052,-22.4962273,-6.52433681,0.349978238,19.5182323,43.916893,0.39997527,-22.7354984,-33.2722473,0.399972111,6.19059086,-54.6069107,0.424968749,-16.6752052,39.6353378,0.449965179,22.5510712,1.24717677,0.399961442
524,-28.9573383,-1.4351341e-06,0.299983621,68.8003159,-11.2823524,0.399981052,-22.5462723,-6.53771877,0.349978238,19.55896,44.0152092,0.39997527,-22.7891769,-33.3463478,0.399972111,6.19971466,-54.7329102,0.424968749,-16.7184105,39.7273865,0.449965179,22.5972157,1.25149739,0.399961442
525,-29.0185585,-1.43816817e-06,0.299983621,68.9468002,-11.3067389,0.399981052,-22.5963173,-6.55110073,0.349978238,19.5996876,44.1135254,0.39997527,-22.8428555,-33.4204483,0.399972111,6.20883846,-54.8589096,0.424968749,-16.7616158,39.8194351,0.449965179,22.6433601,1.25581801,0.399961442
526,-29.0797787,-1.44120224e-06,0.299983621,69.0932846,-11.3311253,0.399981052,-22.6463623,-6.56448269,0.349978238,19.6404152,44.2118416,0.39997527,-22.896534,-33.4945488,0.399972111,6.21796227,-54.9849091,0.424968749,-16.804821,39.9114838,0.449965179,22.6895046,1.26013863,0.399961442
527,-29.1409988,-1.44423632e-06,0.299983621,69.239769,-11.3555117,0.399981052,-22.6964073,-6.57786465,0.349978238,19.6811428,44.3101578,0.39997527,-22.9502125,-33.5686493,0.399972111,6.22708607,-55.1109085,0.424968749,-16.8480263,40.0035324,0.449965179,22.7356491,1.26445925,0.399961442
528,-29.202219,-1.44727039e-06,0.299983621,69.3862534,-11.3798981,0.399981052,-22.7464523,-6.5912466,0.349978238,19.7218704,44.408474,0.39997527,-23.003891,-33.6427498,0.399972111,6.23620987,-55.236908,0.424968749,-16.8912315,40.0955811,0.449965179,22.7817936,1.26877987,0.399961442
529,-29.2634392,-1.45030447e-06,0.299983621,69.5327377,-11.4042845,0.399981052,-22.7964973,-6.60462856,0.349978238,19.762598,44.5067902,0.39997527,-23.0575695,-33.7168503,0.399972111,6.24533367,-55.3629074,0.424968749,-16.9344368,40.1876297,0.449965179,22.8279381,1.2731005,0.399961442
530,-29.3246593,-1.45333854e-06,0.299983621,69.6792221,-11.4286709,0.399981052,-22.8465424,-6.61801052,0.349978238,19.8033257,44.6051064,0.39997527,-23.111248,-33.7909508,0.399972111,6.25445747,-55.4889069,0.424968749,-16.9776421,40.2796783,0.449965179,22.8740826,1.27742112,0.399961442
531,-29.3858795,-1.45637262e-06,0.299983621,69.8257065,-11.4530573,0.399981052,-22.8965874,-6.63139248,0.349978238,19.8440533,44.7034225,0.39997527,-23.1649265,-33.8650513,0.399972111,6.26358128,-55.6149063,0.424968749,-17.0208473,40.371727,0.449965179,22.9202271,1.28174174,0.399961442
532,-29.4470997,-1.45940669e-06,0.299983621,69.9721909,-11.4774437,0.399981052,-22.9466324,-6.64477444,0.349978238,19.8847809,44.8017387,0.39997527,-23.218605,-33.9391518,0.399972111,6.27270508,-55.7409058,0.424968749,-17.0640526,40.4637756,0.449965179,22.9663715,1.28606236,0.399961442
533,-29.5083199,-1.46244076e-06,0.299983621,70.1186752,-11.5018301,0.399981052,-22.9966774,-6.65815639,0.349978238,19.9255085,44.9000549,0.39997527,-23.2722836,-34.0132523,0.399972111,6.28182888,-55.8669052,0.424968749,-17.1072578,40.5558243,0.449965179,23.012516,1.29038298,0.399961442
534,-29.56954,-1.46547484e-06,0.299983621,70.2651596,-11.5262165,0.399981052,-23.0467224,-6.67153835,0.349978238,19.9662361,44.9983711,0.39997527,-23.3259621,-34.0873528,0.399972111,6.29095268,-55.9929047,0.424968749,-17.1504631,40.6478729,0.449965179,23.0586605,1.2947036,0.399961442
535,-29.6307602,-1.46850891e-06,0.299983621,70.411644,-11.5506029,0.399981052,-23.0967674,-6.68492031,0.349978238,20.0069637,45.0966873,0.39997527,-23.3796406,-34.1614532,0.399972111,6.30007648,-56.1189041,0.424968749,-17.1936684,40.7399216,0.449965179,23.104805,1.29902422,0.399961442
536,-29.6919804,-1.47154299e-06,0.299983621,70.5581284,-11.5749893,0.399981052,-23.1468124,-6.69830227,0.349978238,20.0476913,45.1950035,0.39997527,-23.4333191,-34.2355537,0.399972111,6.30920029,-56.2449036,0.424968749,-17.2368736,40.8319702,0.449965179,23.1509495,1.30334485,0.399961442
537,-29.7532005,-1.47457706e-06,0.299983621,70.7046127,-11.5993757,0.399981052,-23.1968575,-6.71168423,0.349978238,20.088419,45.2933197,0.39997527,-23.4869976,-34.3096542,0.399972111,6.31832409,-56.370903,0.424968749,-17.2800789,40.9240189,0.449965179,23.197094,1.30766547,0.399961442
538,-29.8144207,-1.47761114e-06,0.299983621,70.8510971,-11.6237621,0.399981052,-23.2469025,-6.72506618,0.349978238,20.1291466,45.3916359,0.39997527,-23.5406761,-34.3837547,0.399972111,6.32744789,-56.4969025,0.424968749,-17.3232841,41.0160675,0.449965179,23.2432384,1.31198609,0.399961442
539,-29.8756409,-1.48064521e-06,0.299983621,70.9975815,-11.6481485,0.399981052,-23.2969475,-6.73844814,0.349978238,20.1698742,45.4899521,0.39997527,-23.5943546,-34.4578552,0.399972111,6.33657169,-56.6229019,0.424968749,-17.3664894,41.1081161,0.449965179,23.2893829,1.31630671,0.399961442
540,-29.936861,-1.48367928e-06,0.299983621,71.1440659,-11.6725349,0.399981052,-23.3469925,-6.7518301,0.349978238,20.2106018,45.5882683,0.39997527,-23.6480331,-34.5319557,0.399972111,6.3456955,-56.7489014,0.424968749,-17.4096947,41.2001648,0.449965179,23.3355274,1.32062733,0.399961442
541,-29.9980812,-1.48671336e-06,0.299983621,71.2905502,-11.6969213,0.399981052,-23.3970375,-6.76521206,0.349978238,20.2513294,45.6865845,0.39997527,-23.7017117,-34.6060562,0.399972111,6.3548193,-56.8749008,0.424968749,-17.4528999,41.2922134,0.449965179,23.3816719,1.32494795,0.399961442
542,-30.0593014,-1.48974743e-06,0.299983621,71.4370346,-11.7213078,0.399981052,-23.4470825,-6.77859402,0.349978238,20.292057,45.7849007,0.39997527,-23.7553902,-34.6801567,0.399972111,6.3639431,-57.0009003,0.424968749,-17.4961052,41.3842621,0.449965179,23.4278164,1.32926857,0.399961442
543,-30.1205215,-1.49278151e-06,0.299983621,71.583519,-11.7456942,0.399981052,-23.4971275,-6.79197598,0.349978238,20.3327847,45.8832169,0.39997527,-23.8090687,-34.7542572,0.399972111,6.3730669,-57.1268997,0.424968749,-17.5393105,41.4763107,0.449965179,23.4739609,1.3335892,0.399961442
544,-30.1817417,-1.49581558e-06,0.299983621,71.7300034,-11.7700806,0.399981052,-23.5471725,-6.80535793,0.349978238,20.3735123,45.9815331,0.39997527,-23.8627472,-34.8283577,0.399972111,6.3821907,-57.2528992,0.424968749,-17.5825157,41.5683594,0.449965179,23.5201054,1.33790982,0.399961442
545,-30.2429619,-1.49884966e-06,0.299983621,71.8764877,-11.794467,0.399981052,-23.5972176,-6.81873989,0.349978238,20.4142399,46.0798492,0.39997527,-23.9164257,-34.9024582,0.399972111,6.39131451,-57.3788986,0.424968749,-17.625721,41.660408,0.449965179,23.5662498,1.34223044,0.399961442
546,-30.3041821,-1.50188373e-06,0.299983621,72.0229721,-11.8188534,0.399981052,-23.6472626,-6.83212185,0.349978238,20.4549675,46.1781654,0.39997527,-23.9701042,-34.9765587,0.399972111,6.40043831,-57.5048981,0.424968749,-17.6689262,41.7524567,0.449965179,23.6123943,1.34655106,0.399961442
547,-30.3654022,-1.5049178e-06,0.299983621,72.1694565,-11.8432398,0.399981052,-23.6973076,-6.84550381,0.349978238,20.4956951,46.2764816,0.39997527,-24.0237827,-35.0506592,0.399972111,6.40956211,-57.6308975,0.424968749,-17.7121315,41.8445053,0.449965179,23.6585388,1.35087168,0.399961442
548,-30.4266224,-1.50795188e-06,0.299983621,72.3159409,-11.8676262,0.399981052,-23.7473526,-6.85888577,0.349978238,20.5364227,46.3747978,0.39997527,-24.0774612,-35.1247597,0.399972111,6.41868591,-57.756897,0.424968749,-17.7553368,41.936554,0.449965179,23.7046833,1.3551923,0.399961442
549,-30.4878426,-1.51098595e-06,0.299983621,72.4624252,-11.8920126,0.399981052,-23.7973976,-6.87226772,0.349978238,20.5771503,46.473114,0.39997527,-24.1311398,-35.1988602,0.399972111,6.42780972,-57.8828964,0.424968749,-17.798542,42.0286026,0.449965179,23.7508278,1.35951293,0.399961442
550,-30.5490627,-1.51402003e-06,0.299983621,72.6089096,-11.916399,0.399981052,-23.8474426,-6.88564968,0.349978238,20.617878,46.5714302,0.39997527,-24.1848183,-35.2729607,0.399972111,6.43693352,-58.0088959,0.424968749,-17.8417473,42.1206512,0.449965179,23.7969723,1.36383355,0.399961442
551,-30.6102829,-1.5170541e-06,0.299983621,72.755394,-11.9407854,0.399981052,-23.8974876,-6.89903164,0.349978238,20.6586056,46.6697464,0.39997527,-24.2384968,-35.3470612,0.399972111,6.44605732,-58.1348953,0.424968749,-17.8849525,42.2126999,0.449965179,23.8431168,1.36815417,0.399961442
552,-30.6715031,-1.52008818e-06,0.299983621,72.9018784,-11.9651718,0.399981052,-23.9475327,-6.9124136,0.349978238,20.6993332,46.7680626,0.39997527,-24.2921753,-35.4211617,0.399972111,6.45518112,-58.2608948,0.424968749,-17.9281578,42.3047485,0.449965179,23.8892612,1.37247479,0.399961442
553,-30.7327232,-1.52312225e-06,0.299983621,73.0483627,-11.9895582,0.399981052,-23.9975777,-6.92579556,0.349978238,20.7400608,46.8663788,0.39997527,-24.3458538,-35.4952621,0.399972111,6.46430492,-58.3868942,0.424968749,-17.9713631,42.3967972,0.449965179,23.9354057,1.37679541,0.399961442
554,-30.7939434,-1.52615632e-06,0.299983621,73.1948471,-12.0139446,0.399981052,-24.0476227,-6.93917751,0.349978238,20.7807884,46.964695,0.39997527,-24.3995323,-35.5693626,0.399972111,6.47342873,-58.5128937,0.424968749,-18.0145683,42.4888458,0.449965179,23.9815502,1.38111603,0.399961442
555,-30.8551636,-1.5291904e-06,0.299983621,73.3413315,-12.038331,0.399981052,-24.0976677,-6.95255947,0.349978238,20.821516,47.0630112,0.39997527,-24.4532108,-35.6434631,0.399972111,6.48255253,-58.6388931,0.424968749,-18.0577736,42.5808945,0.449965179,24.0276947,1.38543665,0.399961442
