step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z,b8_x,b8_y,b8_z,b9_x,b9_y,b9_z,b10_x,b10_y,b10_z,b11_x,b11_y,b11_z
56,0.537783742,-0.423268288,5.22786951,0.902696013,-0.314640045,4.81609964,1.37425613,-0.179911703,4.41985655,1.894467,-0.1839443,3.98116732,2.15785956,-0.139230072,3.40494323,2.26854253,-0.0332687758,2.85359955,2.45550299,-0.194739237,2.31241274,2.76398087,-0.126483276,1.91558528,3.34938526,-0.0644334331,1.67944694,3.82122064,-0.158648849,1.18402541,3.94248581,-0.176115468,0.555329382,3.82632804,0.030647276,0.207623586
57,0.549350023,-0.43016845,5.06348038,0.914156258,-0.321687847,4.65369177,1.38695228,-0.187959701,4.25972176,1.90752387,-0.187034383,3.82177496,2.16866159,-0.143611327,3.24474049,2.27568793,-0.0378029384,2.6930244,2.46131134,-0.197946146,2.15094256,2.76866794,-0.129781604,1.75616169,3.35576653,-0.0704908147,1.52420235,3.82835436,-0.161478937,1.02842522,3.94491172,-0.180093452,0.398890972,3.82151914,0.0265759137,0.0566351414
58,0.560981274,-0.437050521,4.8963275,0.925688684,-0.328718632,4.48853302,1.39968991,-0.196016118,4.09685326,1.92052472,-0.190137923,3.65964055,2.17942214,-0.148008168,3.08181334,2.28283501,-0.0423342958,2.52972817,2.46716738,-0.201142326,1.9867481,2.77342129,-0.133067712,1.59400594,3.36213994,-0.0765625685,1.36620677,3.83540678,-0.164317161,0.870082319,3.94727921,-0.184051827,0.239750698,3.81673288,0.0224924199,-0.0970179141
59,0.572676957,-0.443914652,4.72641182,0.937292814,-0.335732371,4.32062387,1.41246831,-0.204079494,3.93125105,1.93346894,-0.193255812,3.49476457,2.19014192,-0.152420983,2.91616178,2.28998423,-0.0468629785,2.36371064,2.47307062,-0.204327658,1.81982982,2.77824068,-0.136342183,1.42911804,3.36850548,-0.0826475248,1.20545995,3.84237742,-0.167164072,0.708997071,3.94958878,-0.187991068,0.0779085681,3.81197023,0.0183972288,-0.253337145
60,0.584436417,-0.450760961,4.5537343,0.948968232,-0.342729002,4.14996529,1.42528665,-0.212148398,3.76291585,1.94635594,-0.196388915,3.32714725,2.20082116,-0.156850129,2.74778605,2.29713607,-0.0513891093,2.19497156,2.47902036,-0.207502037,1.65018785,2.78312612,-0.139605612,1.26149797,3.37486339,-0.0887444913,1.04196179,3.84926534,-0.170020208,0.545169771,3.95184088,-0.191911638,-0.0866355151,3.80723238,0.0142907528,-0.41232416
61,0.596259058,-0.457589567,4.3782959,0.960714459,-0.349708468,3.97655773,1.43814409,-0.220221415,3.5918479,1.95918536,-0.199538127,3.1567893,2.21146059,-0.161295965,2.57668662,2.30429101,-0.0559128411,2.02351069,2.48501611,-0.21066536,1.47782254,2.78807735,-0.142858535,1.09114587,3.38121343,-0.0948523134,0.875712097,3.8560698,-0.172886148,0.378600687,3.95403624,-0.195813984,-0.253881544,3.80252028,0.0101734055,-0.573980391
62,0.608144224,-0.464400619,4.20009708,0.972530961,-0.356670737,3.8004024,1.45103991,-0.228297114,3.4180479,1.97195685,-0.202704296,2.98369074,2.22206068,-0.165758789,2.40286326,2.31144977,-0.0604343079,1.84932804,2.4910574,-0.213817552,1.30273402,2.79309392,-0.146101534,0.918061733,3.38755584,-0.100969806,0.706710815,3.86279035,-0.17576246,0.209289998,3.95617509,-0.199698508,-0.423829615,3.79783511,0.00604558457,-0.738307297
63,0.620091319,-0.471194267,4.01913929,0.9844172,-0.363615751,3.62149978,1.46397328,-0.236374095,3.24151611,1.98467004,-0.205888301,2.80785227,2.23262215,-0.170238897,2.22631645,2.31861258,-0.064953655,1.67242324,2.49714351,-0.216958538,1.12492263,2.79817581,-0.149335131,0.742245674,3.39389062,-0.1070958,0.534957826,3.86942649,-0.178649753,0.0372379087,3.95825815,-0.203565612,-0.596479774,3.79317784,0.00190767588,-0.905306339
64,0.632099628,-0.47797066,3.83542299,0.99637264,-0.37054348,3.43985105,1.47694349,-0.244450986,3.062253,1.99732471,-0.209090993,2.62927413,2.2431457,-0.174736559,2.04704618,2.32577991,-0.0694710314,1.49279618,2.50327373,-0.220088243,0.944388509,2.80332279,-0.152559876,0.563697815,3.40021753,-0.113229126,0.36045301,3.87597799,-0.181548625,-0.137555465,3.96028566,-0.20741567,-0.771832108,3.78854942,-0.00223993952,-1.07497883
65,0.644168556,-0.484729946,3.64894915,1.00839663,-0.377453923,3.25545669,1.4899497,-0.252526402,2.8802588,2.0099206,-0.212313265,2.4479568,2.25363183,-0.179252014,1.8650527,2.33295226,-0.0739865974,1.31044674,2.50944757,-0.223206639,0.761131883,2.80853438,-0.155776262,0.382418334,3.40653682,-0.119368628,0.183196351,3.88244414,-0.184459686,-0.315090001,3.96225834,-0.211249039,-0.94988668,3.78395081,-0.00639689574,-1.24732614
66,0.656297445,-0.491472304,3.4597187,1.02048862,-0.384347022,3.06831765,1.50299108,-0.260598987,2.69553375,2.0224576,-0.215555951,2.26390052,2.26408124,-0.183785483,1.68033612,2.34013033,-0.0785005018,1.12537467,2.51566434,-0.226313666,0.575153053,2.81381035,-0.158984795,0.198407397,3.41284847,-0.125513151,0.00318773929,3.88882494,-0.187383592,-0.49536562,3.96417665,-0.215066031,-1.13064361,3.77938318,-0.0105628259,-1.42234957
67,0.668485582,-0.498197883,3.26773262,1.03264797,-0.391222775,2.87843466,1.51606679,-0.2686674,2.50807858,2.03493547,-0.218819901,2.07710552,2.27449441,-0.188337162,1.49289644,2.34731436,-0.0830129087,0.937579691,2.52192354,-0.229409307,0.386452287,2.81914997,-0.162185952,0.0116651449,3.41915226,-0.131661549,-0.179572865,3.89511991,-0.190320998,-0.678382277,3.96604085,-0.218866974,-1.31410289,3.77484727,-0.0147373741,-1.60005021
68,0.68073231,-0.504906893,3.07299161,1.04487395,-0.398081154,2.68580866,1.52917612,-0.276730329,2.31789327,2.04735422,-0.22210598,1.88757217,2.28487206,-0.192907229,1.30273378,2.35450459,-0.0875239745,0.747061729,2.52822447,-0.23249355,0.195029765,2.82455301,-0.165380225,-0.177808166,3.42544842,-0.137812689,-0.365085483,3.9013288,-0.193272546,-0.864139974,3.96785164,-0.222652152,-1.50026464,3.77034402,-0.0189201925,-1.78042948
69,0.693036914,-0.511599422,2.87549639,1.05716586,-0.404922128,2.49044037,1.54231834,-0.284786493,2.1249783,2.05971384,-0.225415036,1.69530058,2.29521489,-0.197495848,1.10984826,2.36170173,-0.0920338556,0.55382061,2.5345664,-0.235566393,0.000885744696,2.830019,-0.16856806,-0.370012313,3.43173671,-0.143965438,-0.553350151,3.90745163,-0.19623892,-1.05263877,3.9696095,-0.226421848,-1.68912899,3.76587462,-0.0231109355,-1.96348834
70,0.705398738,-0.518275678,2.67524791,1.06952298,-0.411745697,2.2923305,1.55549252,-0.29283458,1.92933381,2.07201457,-0.228747904,1.50029111,2.30552363,-0.202103138,0.914239883,2.36890602,-0.0965427086,0.357856214,2.54094863,-0.238627836,-0.19597958,2.83554745,-0.17174989,-0.564947069,3.43801713,-0.150118679,-0.744366944,3.91348815,-0.199220791,-1.24387872,3.97131491,-0.230176315,-1.88069606,3.76143956,-0.0273092631,-2.1492281
71,0.717817068,-0.524935842,2.47224689,1.0819447,-0.418551832,2.09148002,1.56869793,-0.300873339,1.73096013,2.08425617,-0.232105419,1.302544,2.31579876,-0.206729203,0.715908766,2.37611771,-0.101050697,0.159168348,2.54737043,-0.241677895,-0.395565987,2.84113765,-0.174926162,-0.762612104,3.44428968,-0.156271309,-0.938135803,3.91943836,-0.20221886,-1.43785989,3.97296834,-0.233915776,-2.07496595,3.75704002,-0.0315148495,-2.33764982
72,0.730291247,-0.531580091,2.26649427,1.09443021,-0.425340533,1.88788939,1.58193374,-0.308901548,1.5298574,2.09643912,-0.2354884,1.10205936,2.32604098,-0.211374164,0.514854848,2.3833375,-0.105557978,-0.0422431342,2.55383134,-0.244716614,-0.597873211,2.84678888,-0.178097263,-0.963007152,3.45055437,-0.16242224,-1.13465679,3.92530227,-0.205233812,-1.6345824,3.97457027,-0.23764047,-2.27193856,3.75267696,-0.0357273668,-2.52875447
73,0.742820561,-0.538208604,2.05799079,1.10697865,-0.43211177,1.68155968,1.59519923,-0.316917986,1.32602596,2.10856342,-0.238897696,0.898837447,2.33625078,-0.216038078,0.311078191,2.3905654,-0.1100647,-0.246378377,2.56033039,-0.247744024,-0.80290103,2.85250068,-0.181263611,-1.16613197,3.45681119,-0.168570384,-1.3339299,3.93107986,-0.208266377,-1.83404636,3.97612095,-0.241350606,-2.47161412,3.74835086,-0.0399464816,-2.722543
74,0.755404294,-0.544821501,1.84673727,1.11958933,-0.438865572,1.4724915,1.60849357,-0.324921429,1.11946607,2.12062931,-0.242334113,0.692878425,2.34642887,-0.220721006,0.104578763,2.39780211,-0.114571027,-0.453237504,2.56686687,-0.250760168,-1.0106492,2.85827255,-0.184425578,-1.37198615,3.4630599,-0.17471467,-1.53595519,3.93677115,-0.211317256,-2.03625202,3.97762108,-0.245046362,-2.67399263,3.7440629,-0.0441718884,-2.9190166
75,0.76804179,-0.55141902,1.63273442,1.1322614,-0.445601881,1.26068568,1.62181604,-0.332910746,0.910177767,2.13263726,-0.245798454,0.484182537,2.35657597,-0.225423008,-0.10464339,2.40504766,-0.119077101,-0.662820697,2.57344031,-0.253765106,-1.22111762,2.86410356,-0.187583521,-1.58056951,3.46930051,-0.180854067,-1.74073255,3.94237638,-0.214387178,-2.24119949,3.97907114,-0.248727933,-2.8790741,3.7398138,-0.0484032668,-3.11817598
76,0.780732334,-0.558001339,1.41598308,1.14499402,-0.452320725,1.04614305,1.63516581,-0.340884745,0.698161244,2.14458728,-0.249291539,0.272749871,2.36669278,-0.230144083,-0.316588342,2.41230249,-0.123583071,-0.875128031,2.58004975,-0.256758898,-1.43430603,2.86999297,-0.190737799,-1.79188156,3.47553301,-0.186987534,-1.94826198,3.94789577,-0.21747686,-2.44888902,3.98047137,-0.252395481,-3.08685875,3.73560452,-0.052640304,-3.32002234
77,0.793475211,-0.564568579,1.19648409,1.15778649,-0.459022105,0.828864276,1.64854205,-0.348842323,0.483416706,2.15648007,-0.252814174,0.0585805476,2.37677979,-0.234884247,-0.53125608,2.41956711,-0.128089085,-1.09015965,2.58669448,-0.259741604,-1.6502142,2.87594008,-0.193888754,-2.00592208,3.4817574,-0.193114042,-2.15854335,3.95332932,-0.220587045,-2.65932083,3.98182225,-0.256049156,-3.29734659,3.73143578,-0.0568826981,-3.5245564
78,0.806269705,-0.571120977,0.974238038,1.17063785,-0.465705991,0.608850062,1.66194415,-0.356782377,0.265944302,2.16831589,-0.256367147,-0.158325285,2.38683772,-0.239643499,-0.748646617,2.4268415,-0.132595286,-1.30791569,2.59337401,-0.262713343,-1.86884201,2.88194442,-0.197036698,-2.22269058,3.48797369,-0.199232608,-2.37157679,3.95867753,-0.223718449,-2.87249517,3.98312426,-0.259689093,-3.51053762,3.72730851,-0.0611301474,-3.7317791
79,0.819115162,-0.577658653,0.749245644,1.18354726,-0.472372383,0.386101216,1.67537117,-0.364703834,0.0457441323,2.18009496,-0.259951234,-0.377967447,2.39686728,-0.24442181,-0.968760014,2.43412614,-0.137101814,-1.52839625,2.60008717,-0.265674174,-2.09018922,2.88800478,-0.200181931,-2.44218683,3.49418163,-0.205342233,-2.58736229,3.96394062,-0.226871818,-3.08841228,3.98437786,-0.263315439,-3.72643185,3.72322345,-0.0653823465,-3.9416914
80,0.832010865,-0.584181786,0.52150774,1.19651377,-0.479021281,0.160618424,1.68882251,-0.372605592,-0.177183673,2.191818,-0.263567209,-0.60034591,2.40686893,-0.249219164,-1.19159627,2.44142127,-0.141608804,-1.75160134,2.60683346,-0.268624216,-2.31425571,2.89412069,-0.20332475,-2.66441035,3.50038123,-0.211441949,-2.80589962,3.96911883,-0.230047882,-3.3070724,3.98558331,-0.266928315,-3.9450295,3.7191813,-0.0696390048,-4.15429401
81,0.84495616,-0.590690553,0.291024953,1.20953667,-0.485652685,-0.0675976351,1.70229733,-0.380486667,-0.402839005,2.20348549,-0.267215848,-0.825460494,2.41684318,-0.254035473,-1.4171555,2.44872713,-0.146116406,-1.97753119,2.61361217,-0.27156359,-2.54104114,2.9002912,-0.206465408,-2.88936067,3.50657248,-0.217530817,-3.02718902,3.97421241,-0.233247399,-3.528476,3.98674107,-0.27052781,-4.16633034,3.71518302,-0.0738998279,-4.3695879
82,0.85795033,-0.597185135,0.0577979907,1.222615,-0.492266566,-0.298546255,1.71579492,-0.388346016,-0.631221831,2.2150979,-0.270897895,-1.05331111,2.42679071,-0.258870721,-1.64543772,2.45604396,-0.150624737,-2.20618582,2.6204226,-0.274492383,-2.77054548,2.90651536,-0.209604189,-3.11703753,3.51275516,-0.223607913,-3.25123024,3.97922182,-0.236471087,-3.75262356,3.98785162,-0.274114043,-4.39033461,3.71122932,-0.0781645328,-4.58757353
83,0.870992661,-0.603665709,-0.178172469,1.23574793,-0.498862952,-0.532226741,1.72931457,-0.396182686,-0.862331986,2.22665572,-0.274614096,-1.28389776,2.43671203,-0.263724774,-1.87644303,2.46337223,-0.155133933,-2.43756533,2.62726402,-0.277410716,-3.00276828,2.91279244,-0.212741315,-3.34744072,3.51892948,-0.229672298,-3.47802329,3.98414755,-0.239719674,-3.97951508,3.98891521,-0.277687132,-4.61704206,3.70732117,-0.0824328363,-4.80825186
84,0.884082496,-0.610132456,-0.416885734,1.24893439,-0.505441844,-0.768638432,1.74285543,-0.403995693,-1.09616947,2.23815989,-0.278365225,-1.51722038,2.44660783,-0.268597603,-2.11017132,2.47071195,-0.159644112,-2.67166996,2.63413548,-0.280318737,-3.23770976,2.9191215,-0.215877026,-3.58056951,3.52509522,-0.235723093,-3.70756817,3.98898983,-0.242993906,-4.20915127,3.9899323,-0.281247139,-4.84645271,3.70345926,-0.0867044553,-5.03162336
85,0.897219181,-0.616585493,-0.658341169,1.26217353,-0.512003183,-1.00778067,1.75641692,-0.411784083,-1.33273423,2.24961066,-0.282151997,-1.75327873,2.4564786,-0.273489088,-2.34662294,2.47806334,-0.164155379,-2.90849948,2.64103627,-0.283216536,-3.47536945,2.92550159,-0.219011545,-3.81642365,3.53125215,-0.241759405,-3.93986487,3.99374938,-0.246294513,-4.44153214,3.99090314,-0.284794152,-5.07856703,3.69964433,-0.0909791142,-5.257689
86,0.910402,-0.623025,-0.90253818,1.27546442,-0.518546999,-1.24965286,1.76999831,-0.419546962,-1.57202613,2.26100874,-0.285975128,-1.99207282,2.46632504,-0.27839911,-2.58579779,2.48542666,-0.168667868,-3.14805412,2.64796567,-0.286104292,-3.71574736,2.93193197,-0.222145066,-4.05500269,3.53740048,-0.247780383,-4.17491341,3.99842644,-0.249622211,-4.67665815,3.9918282,-0.28832826,-5.31338453,3.69587708,-0.0952565372,-5.48644924
87,0.923630297,-0.629451156,-1.14947605,1.2888062,-0.52507329,-1.49425423,1.78359878,-0.427283436,-1.81404519,2.27235508,-0.289835304,-2.23360252,2.47614741,-0.283327579,-2.82769585,2.49280214,-0.173181683,-3.39033389,2.6549232,-0.288982123,-3.95884347,2.93841171,-0.225277781,-4.29630661,3.54354,-0.253785193,-4.41271353,4.00302172,-0.252977699,-4.9145298,3.99270773,-0.291849554,-5.55090523,3.69215822,-0.0995364711,-5.71790504
88,0.936903417,-0.635864079,-1.39915431,1.30219793,-0.531582057,-1.7415843,1.79721773,-0.434992641,-2.0587914,2.28365016,-0.293733239,-2.47786784,2.48594642,-0.288274348,-3.07231736,2.50019002,-0.177696928,-3.63533902,2.66190791,-0.291850209,-4.20465755,2.94493985,-0.228409857,-4.5403347,3.5496707,-0.259772986,-4.653265,4.00753546,-0.256361723,-5.15514708,3.99354196,-0.295358062,-5.79112911,3.68848872,-0.103818655,-5.95205736
89,0.950220644,-0.642263889,-1.65157223,1.31563854,-0.538073301,-1.99164236,1.81085432,-0.442673743,-2.30626488,2.2948947,-0.297669649,-2.72486877,2.49572277,-0.293239266,-3.31966233,2.50759053,-0.182213724,-3.88306952,2.66891885,-0.294708699,-4.45318937,2.95151544,-0.23154144,-4.78708649,3.55579257,-0.265742987,-4.8965683,4.01196814,-0.259774953,-5.39851093,3.99433136,-0.298853874,-6.03405571,3.68486929,-0.108102828,-6.18890619
90,0.963581383,-0.648650825,-1.90672922,1.32912719,-0.544547021,-2.24442792,1.82450795,-0.450325906,-2.55646539,2.30608964,-0.30164516,-2.97460532,2.50547671,-0.298222214,-3.569731,2.51500392,-0.186732158,-4.13352537,2.67595553,-0.297557741,-4.70443869,2.95813751,-0.23467268,-5.03656149,3.56190538,-0.271694392,-5.14262295,4.01632023,-0.263218105,-5.64462137,3.99507618,-0.30233705,-6.2796855,3.68130088,-0.112388737,-6.42845249
91,0.976984978,-0.655025005,-2.16462469,1.34266293,-0.551003158,-2.49994016,1.83817804,-0.457948357,-2.80939317,2.31723571,-0.305660456,-3.22707748,2.51520872,-0.303223073,-3.82252336,2.52243018,-0.191252321,-4.38670635,2.68301725,-0.300397485,-4.95840549,2.96480513,-0.237803727,-5.28875971,3.56800914,-0.277626425,-5.39142942,4.02059269,-0.266691864,-5.89347887,3.99577665,-0.30580765,-6.52801847,3.67778397,-0.116676144,-6.67069674
92,0.990430772,-0.66138649,-2.4252584,1.3562448,-0.557441771,-2.75817871,1.85186386,-0.46554029,-3.06504798,2.32833362,-0.309716195,-3.48228502,2.52491951,-0.308241636,-4.07803917,2.52986956,-0.195774332,-4.64261293,2.69010329,-0.30322811,-5.2150898,2.97151732,-0.2409347,-5.54368019,3.57410383,-0.283538342,-5.64298725,4.024786,-0.270196885,-6.1450839,3.99643302,-0.309265763,-6.77905416,3.67431927,-0.12096481,-6.91563988
93,1.00391817,-0.667735517,-2.68862939,1.36987185,-0.563862801,-3.0191431,1.86556458,-0.47310099,-3.32343006,2.33938408,-0.313813001,-3.74022794,2.53460932,-0.313277751,-4.33627892,2.53732228,-0.200298265,-4.90124464,2.6972127,-0.306049794,-5.4744916,2.97827315,-0.244065702,-5.80132294,3.58018947,-0.289429396,-5.89729643,4.02890015,-0.273733854,-6.39943647,3.99704576,-0.312711418,-7.03279257,3.67090774,-0.125254497,-7.16328192
94,1.0174464,-0.674072206,-2.95473742,1.38354313,-0.570266247,-3.28283262,1.87927973,-0.480629712,-3.58453918,2.35038805,-0.3179515,-4.00090599,2.54427862,-0.318331271,-4.59724283,2.5447886,-0.204824209,-5.16260195,2.70434499,-0.308862716,-5.73661041,2.98507166,-0.247196838,-6.06168795,3.5862658,-0.295298874,-6.15435696,4.0329361,-0.277303398,-6.65653706,3.99761486,-0.316144705,-7.28923368,3.66755009,-0.129544973,-7.41362381
95,1.03101492,-0.680396676,-3.22358179,1.39725769,-0.57665211,-3.54924679,1.89300859,-0.488125771,-3.84837556,2.36134648,-0.322132319,-4.26431942,2.55392814,-0.323402017,-4.86093092,2.55226851,-0.209352255,-5.42668486,2.71149945,-0.311667025,-6.00144625,2.99191189,-0.250328183,-6.32477427,3.59233284,-0.30114609,-6.41416931,4.0368948,-0.280906171,-6.91638613,3.99814081,-0.319565654,-7.54837704,3.6642468,-0.133836031,-7.66666603
96,1.04462314,-0.686709046,-3.49516201,1.41101456,-0.583020389,-3.81838512,1.90675044,-0.495588452,-4.11493921,2.37226009,-0.326356024,-4.53046846,2.5635581,-0.32848981,-5.12734318,2.55976224,-0.213882491,-5.69349337,2.71867537,-0.31446296,-6.2689991,2.99879289,-0.253459811,-6.59058142,3.59839058,-0.306970328,-6.67673254,4.04077625,-0.284542769,-7.17898417,3.99862385,-0.322974354,-7.81022263,3.66099882,-0.138127461,-7.92240953
97,1.05827045,-0.693009436,-3.76947761,1.42481279,-0.589371085,-4.09024715,1.92050481,-0.503017128,-4.38423014,2.38312984,-0.330623209,-4.79935265,2.57316875,-0.333594471,-5.39647961,2.5672698,-0.218414977,-5.96302748,2.72587204,-0.317250669,-6.53926897,3.00571394,-0.256591797,-6.8591094,3.60443878,-0.312770933,-6.94204712,4.04458141,-0.288213819,-7.44433165,3.99906421,-0.326370865,-8.07477093,3.65780687,-0.14241904,-8.18085384
98,1.07195628,-0.699297965,-4.04652834,1.43865156,-0.595704198,-4.3648324,1.93427086,-0.510411143,-4.65624857,2.39395666,-0.334934443,-5.07097197,2.58276081,-0.338715792,-5.66834021,2.57479143,-0.222949788,-6.23528719,2.73308873,-0.320030332,-6.81225538,3.01267362,-0.2597242,-7.13035822,3.61047745,-0.318547219,-7.21011305,4.04831028,-0.291919917,-7.71242809,3.99946189,-0.329755247,-8.34202099,3.65467167,-0.14671059,-8.44200039
99,1.08567989,-0.705574811,-4.3263135,1.45252967,-0.602019727,-4.64214039,1.94804811,-0.517769933,-4.93099451,2.40474153,-0.339290261,-5.34532642,2.59233475,-0.343853593,-5.94292498,2.58232713,-0.227486998,-6.5102725,2.74032474,-0.322802156,-7.08795881,3.0196712,-0.26285705,-7.40432692,3.61650658,-0.324298561,-7.48093033,4.05196428,-0.295661628,-7.98327446,3.99981737,-0.333127588,-8.61197281,3.65159392,-0.151001915,-8.70584965
100,1.09944069,-0.711840034,-4.60883236,1.46644628,-0.608317614,-4.92217064,1.96183586,-0.52509284,-5.20846796,2.41548538,-0.34369123,-5.62241602,2.6018908,-0.349007666,-6.22023439,2.58987713,-0.232026681,-6.78798342,2.74757957,-0.325566322,-7.36637878,3.02670574,-0.265990376,-7.68101549,3.62252593,-0.330024332,-7.75449896,4.05554342,-0.29943952,-8.25687122,4.00013065,-0.336487949,-8.88462639,3.64857435,-0.155292839,-8.97240257
101,1.11323822,-0.718093753,-4.89408493,1.48040044,-0.614597917,-5.20492268,1.97563362,-0.532379329,-5.48866892,2.42618918,-0.348137856,-5.90224028,2.61142921,-0.354177862,-6.50026846,2.59744167,-0.236568898,-7.06841993,2.75485229,-0.328323066,-7.6475153,3.03377628,-0.26912421,-7.96042347,3.62853575,-0.335723907,-8.03081894,4.05904818,-0.303254128,-8.53321743,4.00040245,-0.339836419,-9.15998173,3.64561367,-0.159583166,-9.24165916
102,1.12707186,-0.724336088,-5.18207073,1.49439108,-0.620860577,-5.49039602,1.98944068,-0.539628863,-5.77159739,2.43685365,-0.352630615,-6.18479967,2.6209507,-0.359363943,-6.78302765,2.60502076,-0.241113722,-7.35158205,2.76214242,-0.331072569,-7.93136883,3.04088187,-0.27225858,-8.24255085,3.63453579,-0.341396689,-8.30989075,4.0624795,-0.307105988,-8.81231499,4.00063229,-0.343173087,-9.43803787,3.64271259,-0.163872734,-9.51362038
103,1.14094102,-0.730567157,-5.47278929,1.50841737,-0.627105594,-5.7785902,2.00325632,-0.546840906,-6.05725384,2.44747996,-0.357170016,-6.4700942,2.63045549,-0.3645657,-7.06851149,2.61261439,-0.245661214,-7.63746977,2.76944923,-0.333815038,-8.21793842,3.04802155,-0.275393486,-8.5273962,3.64052582,-0.347042084,-8.59171391,4.06583786,-0.310995579,-9.09416294,4.00082111,-0.346498042,-9.71879482,3.6398716,-0.168161392,-9.78828621
104,1.15484512,-0.736787021,-5.76624012,1.52247834,-0.633332968,-6.06950521,2.01708007,-0.554014921,-6.3456378,2.45806909,-0.361756533,-6.75812387,2.63994384,-0.369782954,-7.35672045,2.62022281,-0.250211388,-7.92608309,2.77677226,-0.336550653,-8.50722504,3.05519438,-0.278528929,-8.81496048,3.64650607,-0.352659523,-8.87628841,4.06912422,-0.314923406,-9.37876129,4.00096846,-0.349811375,-10.0022535,3.63709164,-0.172448993,-10.0656576
